# The private dictionary the pack ships (Wave 4a section 5.3).
# Generated by tools/private-dict/extract.py from /tmp/claude-1000/-home-nima-Projects-server-design/1d5d06e1-5744-4aa1-a79e-67851b5b931b/scratchpad/pydicom_private_dict.py
# pydicom is MIT licensed; its private dictionary is generated from the GDCM
# project's, which is BSD 3-clause. Both notices are in the pack's
# PROVENANCE.md. Columns: creator, group, offset, vr, vm, name.
# 449 creators, 10507 elements; 38 wildcard entries left out.
Acuson X500	0011	20	UN	1	Private Data
Acuson X500	0011	21	UN	1	Private Data
Acuson X500	0013	10	UN	1	Siemens Medical
Acuson X500	0013	11	UN	1	DIMAQ Software
Acuson X500	0013	20	UN	1	Private Data
Acuson X500	0015	10	UN	1	Siemens Medical
Acuson X500	0015	11	UN	1	DIMAQ Software
Acuson X500	0015	20	UN	1	Private Data
Acuson X500	0017	10	UN	1	Siemens Medical
Acuson X500	0017	11	UN	1	DIMAQ Software
Acuson X500	0017	20	UN	1	Private Data
Acuson X500	0019	20	UN	1	Import Structured
Agfa ADC NX	0019	09	SQ	1	Unknown
Agfa ADC NX	0019	F5	CS	1	Cassette Orientation
Agfa ADC NX	0019	F6	DS	1	Plate Sensitivity
Agfa ADC NX	0019	F7	DS	1	Plate Erasability
Agfa ADC NX	0019	F8	IS	1	Unknown
Agfa ADC NX	0019	FE	CS	1	Unknown
AgilityRuntime	0029	11	CS	1	Unknown
AgilityRuntime	0029	12	US	1	Unknown
AgilityRuntime	0029	13	US	1	Unknown
AgilityRuntime	0029	14	US	1	Unknown
AgilityRuntime	0029	1F	US	1	Unknown
Applicare/Centricity Radiology Web/Version 1.0	4109	01	SH	1	Mammography Laterality
Applicare/Centricity Radiology Web/Version 1.0	4109	02	SH	1	Mammography View Name
Applicare/Centricity Radiology Web/Version 1.0	4109	03	SH	1	Mammography View Modifier
Applicare/Centricity Radiology Web/Version 2.0	4111	01	CS	1	Secondary Spine Label
Applicare/Centricity Radiology Web/Version 2.0	4111	02	IS	1	Additional tags for Presentation State
Applicare/Print/Version 5.1	4101	01	UL	1	<internal
Applicare/Print/Version 5.1	4101	02	SQ	1	<internal
Applicare/Print/Version 5.1	4101	03	LO	1	<internal
Applicare/Print/Version 5.1	4101	04	UL	1	<internal
Applicare/Print/Version 5.1	4101	05	FD	1	<internal
Applicare/Print/Version 5.1	4101	06	US	1	<internal
Applicare/Print/Version 5.1	4101	07	US	1	<internal
Applicare/Print/Version 5.1	4101	08	US	1	<internal
Applicare/Print/Version 5.1	4101	09	US	1	<internal
Applicare/RadStore/Version 1.0	3113	01	SL	1	OBSOLETE
Applicare/RadStore/Version 1.0	3113	02	SL	1	Id1
Applicare/RadStore/Version 1.0	3113	03	SL	1	Id2
Applicare/RadStore/Version 1.0	3113	04	SL	1	Id3
Applicare/RadStore/Version 1.0	3113	11	LO	1	OBSOLETE
Applicare/RadStore/Version 1.0	3113	12	CS	1	State
Applicare/RadStore/Version 1.0	3113	13	DT	1	DateLastModified
Applicare/RadStore/Version 1.0	3113	14	DT	1	DateLastAccessed
Applicare/RadStore/Version 1.0	3113	15	CS	1	OBSOLETE
